User,Comment,Likes,Published At,Time Ago
@geoffsaunderson5766,Mentioning the Christian minority in Syria be persecuted? How about the Christian minority in christs birth place Israel?,1,2024-12-17T13:22:43Z,2024-12-17T13:22:43Z
@geoffsaunderson5766,Assad was simply russias puppet dictator and not Americas.,0,2024-12-17T13:16:40Z,2024-12-17T13:16:40Z
@stevenvater2681,"Fucking ouch , that video packed a punch and told the vile truth",0,2024-12-17T08:55:10Z,2024-12-17T08:55:10Z
@savannafields9601,So Syria has gone from one terrorist group to another.,0,2024-12-17T07:14:46Z,2024-12-17T07:14:46Z
@jasonbarnes1541,I,0,2024-12-16T21:54:30Z,2024-12-16T21:54:30Z
@theSahelanthropus,Funfact: Population of Aramaic christians in Syria are less than 2% now. Kerala (Indian state) have the largest Aramaic Christian population in the world. It was 3million in 2001 now its super high.,0,2024-12-16T14:34:27Z,2024-12-16T14:34:27Z
@panathasg13,"is Unbelievable what the Western media are presenting this story. 
It is Islamic Jihadists. 
It is Arab Spring. 

It will become another dictator. 

It was better with Moderate Assad that kep terrorism under control and at least the different groups in peace.",0,2024-12-16T14:15:53Z,2024-12-16T14:15:53Z
@riturajsingh-q2y,so they found a Surian Zelensky???lol,1,2024-12-16T09:25:35Z,2024-12-16T09:26:21Z
@ariabritton9669,oh so now we're going from sand people to cuban missile crisis? EPIC,0,2024-12-16T07:55:45Z,2024-12-16T07:55:45Z
@mrgoodkat1370,The fume link doesnt work!,0,2024-12-16T06:30:08Z,2024-12-16T06:30:08Z
@MediaLieDetector,"Truth?
GFY Paul. You’re a racist pig.",1,2024-12-16T06:03:38Z,2024-12-16T06:03:38Z
@Xyabwho,What about radical crusaders????,0,2024-12-16T05:30:25Z,2024-12-16T05:30:25Z
@mcdoos7390,"Bro couldn't find more than a video and 2 comments to say all syrians refugees don't want to return home...motherf@cker stop supporting Israel , israel is now invading syrian terratory and bombing it si there won't be a new refugee crises",0,2024-12-16T05:02:30Z,2024-12-16T05:02:30Z
@phblack26,bro talking as if christian crusaders didnt conquer countries in the past and turned the population into christians. bro talking about muslim conquest of syria that happened centuries ago. palestine was 85% muslim and the rest were christian and jewish before 1948 but now muslims are the minority. i wonder how that happened?,0,2024-12-16T04:27:12Z,2024-12-16T04:27:12Z
@ragnarw.eliansson5299,ASSAD!,0,2024-12-16T04:16:57Z,2024-12-16T04:16:57Z
@bsaver5942,Israel will come in and establish peace,0,2024-12-16T03:13:30Z,2024-12-16T03:13:30Z
@hishamalaker491,Its been a week paul  where is the mass christian genocide in Syria? Oh its not there? Then admit you are wrong hypocrite.,1,2024-12-16T01:02:26Z,2024-12-16T01:02:36Z
@hishamalaker491,"7:08 those are not different rebel factions, the SDF were never friends with the free Syria factions they literally cooperated with assad also so far they succesfully made a  new government, elections will be held, Saudi arabia, turkey and even Russia reconizes them, they are about to reach a deal with the Kurds (SDF in the east) and thousands of Syrian reufgees at least from turkey are returning. Those in chicago are either non Syrian arabs or are 2nd and 3rd generation so America is de facto their home, only those in Europe well most at least should be returning. There is no ISIS resurgence they have been completely repressed and so far the Syrian currency is starting to improve and those female prisoners let go are political prisoners who were horrifically graped there by bashars soldiers if you waited a bit you wouldve seen children in the prison in the clip who were product of grape. Just recently the new govt  uncovered a masisve grave of 75k dead detainees on the outskirts of Damascus, the old regime was evil and brutal.",0,2024-12-16T00:55:03Z,2024-12-16T01:00:46Z
@jg3000,Libya is not in the middle east. It's in Africa.,0,2024-12-15T23:34:39Z,2024-12-15T23:34:39Z
@andesean1,Aloha Snackbar!,2,2024-12-15T23:24:23Z,2024-12-15T23:24:23Z
@LibertyDownUnder,"They'll be starving over there in 1 month flat. 
The whole place is a mess no matter who the figure head is.",0,2024-12-15T23:05:36Z,2024-12-15T23:05:36Z
@jaykay7932,"20 years of the ‘war on terror’, which was against alqaeda.. to then totally back them just to topple the ‘Assad regime’… what about the starmer regime?",0,2024-12-15T22:17:33Z,2024-12-15T22:17:33Z
@IvaWilliams-v8c,One shit replaced by even bigger shit this is what it's gonna be,0,2024-12-15T21:47:47Z,2024-12-15T21:47:47Z
@GaryVancleef-o5i,I had to make new youtube account. Was getting comments shadow deleted,0,2024-12-15T21:00:53Z,2024-12-15T21:00:53Z
@meyouw9793,Syria has jumped from the frypan into the fire!!,0,2024-12-15T20:39:35Z,2024-12-15T20:39:35Z
@johnminshell6532,"Clown Lammy has swallowed the line and handed him £ 50 million to be a nice boy , we gave Macron 600 million to stop the boats and then another 30, 000 arrived .",0,2024-12-15T19:47:41Z,2024-12-15T19:47:41Z
@HankBaxter,"Ah yes, the Zelenskyy rebrand.  1:23",0,2024-12-15T18:04:42Z,2024-12-15T18:04:58Z
@caeserromero3013,Good day for Ali’s Snack Bar 😂,1,2024-12-15T16:54:23Z,2024-12-15T16:54:23Z
@waseemakram8778,Yes people can change.  Not you though.,1,2024-12-15T13:59:02Z,2024-12-15T13:59:02Z
@happycarnivore5481,Always were economic refugees.,0,2024-12-15T12:53:49Z,2024-12-15T12:53:49Z
@Spunky-iq8jm,The evil Israel is taking over more territory. They run the U.S.A..,2,2024-12-15T11:26:32Z,2024-12-15T11:26:32Z
@bullfrogboss8008,I'm so glad I live in country where there were no Syrian celebrations in major cities,0,2024-12-15T11:01:13Z,2024-12-15T11:01:13Z
@davidgriffiths6454,"Why would they go back,when they get free housing,NHS,education,benefits,",0,2024-12-15T09:28:08Z,2024-12-15T09:28:08Z
@KiuLang,"i like how all of you are praying for Christian Syrians but you still support Israel bombing Christian Palestinians 😂
oh Europeans and the inability to stop embarrassing themselves",1,2024-12-15T07:46:16Z,2024-12-15T07:46:16Z
@drmengele2260,Of course no mention of Israel behind Syria not from PAUL YOSEF TWATSON the Zionist gatekeeper. Trump gave Israel Golan Heights and gave BIBI blessings to take more Syrian territory now that ASSAD has gone,1,2024-12-15T07:43:35Z,2024-12-15T07:43:35Z
@sinaboutorabi9682,"stupid anglotard, just because assad is gone doesnt mean Syria is any safer. Because now american and british backed ISIS run syria. You want them to go home, stop sending weapons to the terrorists",0,2024-12-15T07:16:37Z,2024-12-15T07:16:37Z
@dmytrykkara2148,"since covid successfully accomplished its mission of creating a decent excuse for the banks to ""provide liquidity"" (to the tune of 12 trln), and the subsequent robbery of russian riches didn't quite go to plan, the poor elites are now forced to go back to plan ""B"", namely the good old threat of terrorism
after all, the british scientists and world media (those beacons of truth!) aren't quite ready yet to introduce the threat of asteroid strike, alien invasion or yellowstone eruption",0,2024-12-15T07:12:52Z,2024-12-15T07:15:45Z
@i_m_the_one,"bruh 
stop yapping here and there 
you don't know shhet about syria 😂😂😂",1,2024-12-15T04:30:05Z,2024-12-15T04:30:05Z
@veryveryangryman1,Jesus Christ! I give up! I really do!!!,0,2024-12-15T04:00:06Z,2024-12-15T04:00:06Z
@robertblackburn790,"We haven't learned a damn thing from supporting ""freedom fighters"" in Afghanistan. Who were later rebranded as Al-Qaeda. 
All they've done is replace one repressive regime for much worse repressive regime.",0,2024-12-14T23:06:01Z,2024-12-14T23:06:01Z
@YUGINO,They celebrated for nothing!! Now Syria is about to disappear 🤡,0,2024-12-14T21:39:47Z,2024-12-14T21:39:47Z
@TheDjavat,“Blow job lips” Paul,1,2024-12-14T20:44:14Z,2024-12-14T20:44:14Z
@peterbassey9668,My candid advice to the West is this: send them all back now.,0,2024-12-14T20:02:12Z,2024-12-14T20:02:12Z
@urgeboat9348,Talk about the ceo that was killed because our healthcare system is trash,0,2024-12-14T17:28:14Z,2024-12-14T17:28:14Z
@fly89,"let your brothers and sisters fight there hey! even now, bunch of cowards.",0,2024-12-14T17:16:39Z,2024-12-14T17:16:39Z
@darthmortus5702,"Moderate jihad, that is going in my scrapbook right next to Fiery but mostly peaceful protests.",2,2024-12-14T17:13:00Z,2024-12-14T17:13:00Z
@gutsjoestar7450,Syria is a christian country who is over ran by muslim 3xtremist,0,2024-12-14T15:41:35Z,2024-12-14T15:41:35Z
@0Enoch0,"The Syrian Druze people requesting annexation to Israel kinda throws a spanner in the cognitive dissonance, lol.",0,2024-12-14T15:22:22Z,2024-12-14T15:22:22Z
@SiegeofJerusalem1099FirstCrusa,"LOL ITS TOM ROWSELL AKA SURVIVE THE JIVE "" THATS VERY INDOEUROPEAN "" 1:04  i remember when Tom was upset about the reconstruction of Cheddar mans physical apperance... he was mad because they didnt make him look like a white guy 😅",1,2024-12-14T12:47:28Z,2024-12-14T12:47:28Z
@haterade3.029,"They know what they are doing, they will always have am excuse to invade us",0,2024-12-14T06:22:17Z,2024-12-14T06:22:17Z
@stevedziadus1787,Moderate jihadist? kinda like a moderate pedo? So it's ok?,0,2024-12-14T01:06:59Z,2024-12-14T01:06:59Z
@3ossomok588,Man I truly appreciate your work❤❤,0,2024-12-13T22:43:57Z,2024-12-13T22:43:57Z
@3ossomok588,Man I truly appreciate your work❤❤,0,2024-12-13T22:43:43Z,2024-12-13T22:43:43Z
@xaxs101,They will return to their country as soon as your toops leaves and your bases are closed.,1,2024-12-13T22:42:07Z,2024-12-13T22:42:07Z
@3ossomok588,Man i love you,0,2024-12-13T22:36:10Z,2024-12-13T22:36:10Z
@gunnerboy2975,"5:15 On the Trump tweet, let’s not forget that he gave a helping hand to these freedom fighters in 2017 & 2018.

He described Bashar Al-Assad as an “animal” & dubbed him “evil”, then let’s not forget that in 2018 he launched missiles into Syria striking Assad’s army bases.

Oh and the Golan Heights has always been part of Syrian territory, Assad was fighting against Israel & Satanyahu to keep their hands off it. However, Trump declared the Golan Heights to be “Israel’s property” and let’s not forget that the rebels were receiving training from Israeli forces when they were fighting against Assad.

Look, I wanted Trump to win the recent election but he’s not exempt from criticism. My issue with him is that he’s too far up Israel’s backside just like Biden & all the predecessors are. It should be America First NOT Israel First!",0,2024-12-13T22:32:42Z,2024-12-13T22:32:42Z
@3ossomok588,My life is ruweend,0,2024-12-13T22:30:26Z,2024-12-13T22:30:47Z
@ebrahim3488,Now Europe will face new waves of immigrants because of the minorities that don’t suit this Islamic regime 🥱,0,2024-12-13T22:06:03Z,2024-12-13T22:06:03Z
@ahrimjob23,Animals,0,2024-12-13T21:52:42Z,2024-12-13T21:52:42Z
@charlesfortrsqueminor2120,Saw this oohhh way back    Everyone still stuck on this good guy bad guy narrative,0,2024-12-13T20:53:02Z,2024-12-13T20:53:02Z
@monkeypushingwood2990,Abu Mohmand al Jawlani is kinda a odd name for a Jew?,1,2024-12-13T20:15:28Z,2024-12-13T20:15:28Z
@madpanda7954,"The only reasons these Sunee jihadists could take over Syria was the fact that the IDF has decimated the Iranian-Shia jihadis in the area, mostly Hezbollah and the Iranian camps in Syria. You'd think they would even bother saying ""Jee thanks IDF that was kool we'll take it from there"". Yhea no they said the next target is Jerusalem. Hopeless culture.",0,2024-12-13T20:10:04Z,2024-12-13T20:10:04Z
@jonesmorales-tu6kq,"Al Jolani , al bagdaddy , daddy yankee",0,2024-12-13T19:03:18Z,2024-12-13T19:03:18Z
@ConfusedGiraffes-ot7gj,I mean ydkom fih,0,2024-12-13T16:18:22Z,2024-12-13T16:18:22Z
@gamersforge,Cant wait for the next video blaming israel and jews.... oh i dont know what for.... MAKE SOMETHING UP!,0,2024-12-13T16:11:30Z,2024-12-13T16:11:30Z
@gamersforge,"Whoa wait wait wait - you dont want these jihadi islamists - because you (rightfully) understand they are violent death-cult-worshippers???
BUUUUUUUUT at the SAME time you vilify Israel for defending its existence from THE EXACT SAME PEOPLE you just said were violent death-cult-worshippers?? (Oh wait, you didnt actually SAY that, because you cant really admit facts openly like that now can you?!)
RIIIIIIIIIIGHT.
Double-standard = antisemitism. But yer a brit. Always have been always will be. (A racist antisemite)
Nice channel full of all the typical LIES about jews. What a doucheface. (need a scrub??)",0,2024-12-13T16:10:38Z,2024-12-13T16:10:38Z
@donaldduck5166,Zionist backed jihadis like you,0,2024-12-13T14:52:33Z,2024-12-13T14:52:33Z
@bill5742,The sad truth is that Turkey finance the jihadists to commit atrocities and we still have them in NATO,0,2024-12-13T14:36:01Z,2024-12-13T14:36:01Z
@ryanw6920,Thankfully we don’t have to worry about them acquiring Assad’s weapons. Israel has been destroying them so they can’t be taken into terrorist hands.,0,2024-12-13T14:27:35Z,2024-12-13T14:27:35Z
@asd2953,Nope I will stey,0,2024-12-13T14:05:47Z,2024-12-13T14:05:47Z
@hotheadzmarine,"Great exposure, I seen this right away and its another disaster in the making. Absolutely HILARIOUS  😂😂😂😂😂😂👍👍",0,2024-12-13T14:05:23Z,2024-12-13T14:07:53Z
@mgw5377,Syrians in the US should be sent back considering you can't seek asylum if you're coming in due to economic issues,0,2024-12-13T13:55:59Z,2024-12-13T13:55:59Z
@vb2534,The stuff that guys ppl are doing in Syria that you cant show on youtube is extremly horrific,0,2024-12-13T13:48:06Z,2024-12-13T13:48:06Z
@davidegral7152,Hilarious Paul. The jokes are writing themselves now,0,2024-12-13T13:46:46Z,2024-12-13T13:46:46Z
@jayenaaliyah3128,"Are you aware that Assad's regime has been one of the largest terrorist organizations in the world? Since the 1970s, they have been responsible for the execution of millions of innocent civilians and have consistently supported and aided Iran in its many violent actions.",3,2024-12-13T13:39:44Z,2024-12-13T13:39:44Z
@sobanoodlez9372,"Now let's also think back at who funded, trained and armed these ""moderate jihadists""",0,2024-12-13T12:53:44Z,2024-12-13T12:53:44Z
@DustinBarlow8P,"This is like an American who fled in terror  from the US in 1776, only to be tap dancing around Beijing that the US won the Revolution.   
""Yea great job fleeing Bob couldn't have done it without you.""
                                                                         -George Washington 1776",1,2024-12-13T12:33:49Z,2024-12-13T12:33:49Z
@absyahwa7698,Its kinda ironic western media supported these salafiat wahhabist jihadist and destroying secular country led by assad😂😂,0,2024-12-13T12:13:47Z,2024-12-13T12:13:47Z
@Stierlitz-z2s,"Syrians in Germany say they will go back and people believe it hahahahaha

They won't go anywhere...",0,2024-12-13T11:56:11Z,2024-12-13T11:56:48Z
@Christian-c9l1v,Love the way he speaks always redpils ❤,0,2024-12-13T10:43:40Z,2024-12-13T10:43:40Z
@mamtablain3956,You forget to notice that this terrorist have always been trained and finance by USA eu and israel😮,0,2024-12-13T09:48:41Z,2024-12-13T09:48:41Z
@Zacky51188,Your channel is utter rubbish,2,2024-12-13T09:46:14Z,2024-12-13T09:46:14Z
@Tony-p6t,I chose where I I want to live not going to live somewhere else to to please you and others,0,2024-12-13T09:27:31Z,2024-12-13T09:27:31Z
@monimuller4081,Going back home..vacation..and coming back,0,2024-12-13T09:08:11Z,2024-12-13T09:08:11Z
@CeeEee-it6uz,"It is very hypocritical and manipulative of the west to complain about the refugee crisis when the west and its most faithful “ally” (say that in reverse) have been “overtly” effing the ME for a quarter of a century straight. 

Let’s not pretend here!",0,2024-12-13T08:33:48Z,2024-12-13T08:36:32Z
@andrewlim1422,"AH CUCKOO BABA
AH CUCKOO BABA
AH CUCKOO BABA",2,2024-12-13T07:10:53Z,2024-12-13T07:10:53Z
@pauldefleuriot196,A bit of a stupid narrative considering their homes are blown up and there are no jobs to go back to.,1,2024-12-13T04:57:25Z,2024-12-13T04:57:25Z
@bluedog9601,"So, are they all going back home, I mean his arranged so much trade for his fellow countrymen and woman. So now a terrorist is back in, thanks US",0,2024-12-13T04:13:12Z,2024-12-13T04:13:12Z
@YuioMoment,The Free Syrian Christians are cooked bro,0,2024-12-13T03:15:07Z,2024-12-13T03:15:07Z
@flacko92,This vid is terrible and you are just repeating the average russian paid rightwinger who knows nothing about syria’s tweets in words.,1,2024-12-13T03:15:02Z,2024-12-13T03:15:02Z
@AntiChannel1,"Turkey already kicked them out, but the west is too liberal to do that. ⚠️",0,2024-12-13T02:20:31Z,2024-12-13T02:20:31Z
@MrTOTOF093,"In ALEPPO, lived 300..000 christians, after the ""Moderate Rebels ""For FREEDOM"" Incursion"" they are 30.000",0,2024-12-13T02:06:22Z,2024-12-13T02:06:22Z
@MrTOTOF093,"Will ""French Romanian Women"" disguised in Syrian  women, since 2014, go back to SYRIA ??",0,2024-12-13T02:00:12Z,2024-12-13T02:00:12Z
@crossx695,"I am originally from Iraq, the West knows little about the horrors many faced in Arab countries, Ruthless dictators and butchers who rob the country blind, dissent is NOT allowed, they will imprison, torture you, sometimes to death, people simply disappear, these butchers shed crocodile tears for Palestinians while slaughtering their own people, truly amazing,",2,2024-12-13T01:02:40Z,2024-12-13T01:02:40Z
@freedomforall236,🔥 Satanyahoo 🔥,0,2024-12-13T00:00:54Z,2024-12-13T00:00:54Z
@pyrogamer8630,Iraq 2.0,1,2024-12-12T23:57:35Z,2024-12-12T23:57:35Z
@valgaart_serindard0662,"""I herewith repeat my prophecy: England will not only not be in a position to control bolshevism but her development will unavoidably evolve more and more toward the symptoms of this destructive disease.
The democracies are unable to rid themselves now of the forces they summoned from the steppes of Asia.
All the small European nations ,who capitulated, confident of Allied assurances, are facing complete annihilation. It is entirely uninteresting whether this fate will befall them a little earlier or later; what counts is its implacability.""
 — A.H. Final speech, January 30th 1945",0,2024-12-12T23:12:14Z,2024-12-12T23:12:14Z
@AlexTheULF,Democracy and welfare are the dumbest things to ever exist.,0,2024-12-12T23:08:10Z,2024-12-12T23:08:10Z
@natesmith2408,They never are refugees really though are they. The call America a racist shithole and burn our flag yet when the situations are fixed in their homes they won't go back. In the US Trump should deport every fucking one of them.,0,2024-12-12T22:57:45Z,2024-12-12T22:57:45Z
@billypratt4201,Deport all of these terrorists......,0,2024-12-12T22:47:23Z,2024-12-12T22:47:23Z
@justiceserved13,Worse than Assad. The leftist communists will never learn.,0,2024-12-12T22:24:08Z,2024-12-12T22:24:08Z
@truthseeker205,"You talk so much propagandist shit, it’s concerning your viewers can’t see your a pathetic pawn of the WEF. Pussy.",2,2024-12-12T21:58:28Z,2024-12-12T21:58:28Z
@carlmarch9591,Diversity is our strength he says great we have loads of scientists doctors lawyers staying in 5 star hotels all around the uk they are desperate for work 😂,0,2024-12-12T21:46:04Z,2024-12-12T21:46:04Z
@Boznaniac,They're still not gonna go back,0,2024-12-12T21:25:17Z,2024-12-12T21:25:17Z
@rogerbartlet5720,The stupidity of the Media is breathtaking. Maybe it's that they think we're stupid?,0,2024-12-12T21:07:23Z,2024-12-12T21:07:23Z
@whollybraille7043,How do we tell these punks apart when they all wear olive drab fashions?,0,2024-12-12T21:02:16Z,2024-12-12T21:02:16Z
@MaxSvenningsen-j2d,Excellent work.,0,2024-12-12T21:01:16Z,2024-12-12T21:01:16Z
@manuelz.5471,"When islamists advance anywhere it's always a sign of decline of the civilized world.
Russia + NATO should unite against Erdogan instead of senselessly fighting each other in Ukraine.",3,2024-12-12T20:55:56Z,2024-12-12T20:55:56Z
@delhi93,"The Syrian refugees will not be sent back. Turkey wants its piece of the cake. Then there are the Kurds. The US wants the oil fields (control of oil market and money) and the wheat fields (rumour has it that Israel NEEDS it desperately). And Israel and the US congress need the land for the expansion of the only democracy in het ME. The jihad factions, that were financed/supported by the western/SA/Turkey/ISR alliance, will be dealt with.",0,2024-12-12T20:30:22Z,2024-12-12T20:30:22Z
@mokka.australia,Libya 2.0,1,2024-12-12T20:19:09Z,2024-12-12T20:19:09Z
@Caligirl903,"Ditto! Western leaders are sleep walking! They have no idea ""What will happen to us!"".",1,2024-12-12T20:18:00Z,2024-12-12T20:18:00Z
@pro-truth,"You guys are annoyed that refugees come to Europe, yet they know how to wipe their asses after using toilet. 😂😂😂",0,2024-12-12T19:57:22Z,2024-12-12T19:57:22Z
@tomgraham6071,"This is pathetic and stupid. As if people can return to live in rubble, and not only that, he even says himself that the rebel leader is an islamic fundamentalist, so if that's true, why would Syrians around the world want to return to that? This bloke is not smart.",0,2024-12-12T19:39:08Z,2024-12-12T19:39:08Z
@Nora-Hali,Doorknob,0,2024-12-12T19:33:38Z,2024-12-12T19:33:38Z
@alexanderschneider9121,"WHEN do they go home .... youg islamist men not fighting, lettings others do it but celebrate and not going home?",0,2024-12-12T18:59:14Z,2024-12-12T18:59:14Z
@googleaccount718,European democracy has been destroyed by the islamo-marxists.,0,2024-12-12T18:56:03Z,2024-12-12T18:56:03Z
@adhesivecookie,CIA Operation: Timber Sycamore. 'nuff said.,0,2024-12-12T18:44:39Z,2024-12-12T18:44:39Z
@KlausMingo,"The stupid world also cheered the downfall of Saddam and Gaddafi (two strong men holding the country together), do you remember what happened next? Guess what will happen in Syria. Yeh, terrorists are going to run the country.",0,2024-12-12T18:29:07Z,2024-12-12T18:30:45Z
@lembittork5421,"I'm sure the Aramaic Christians will be all right, it's only Jihadi Light!",0,2024-12-12T18:20:08Z,2024-12-12T18:20:08Z
@tgsgardenmaintenance4627,"Maybe Israel can let the Palestinians have Gaza, now they can go occupy Syrian lands instead? Pretty sure they'll get the backing from Washington! Except the oil fields of course,  they're American!!",0,2024-12-12T18:18:43Z,2024-12-12T18:18:43Z
@dantealgre5631,People can change 😂😂😂😂😂😂😂😂😂😂,0,2024-12-12T18:01:58Z,2024-12-12T18:01:58Z
@greenflame8398,"Clearly, you can't go to war unless you enable a foe.  Western governments call it compassion while the IMC calls it a windfall.

Problem
Reaction
Solution",0,2024-12-12T17:22:18Z,2024-12-12T17:22:18Z
@Dodger7780,"You know why they couldn’t find any weapons of mass destruction in Iraq when the west invaded, the same weapons sold to Saddam by the West to fight against Iran in the 80’s the same weapons he used on his own people, oh that’s right he moved them all to Syria!
Ask yourself why the Weapon inspectors gave him two weeks to comply before they actually went in to investigate but they couldn’t find any, because Saddam moved them, What did Assad use on his own people in the civil war in 2013? The same weapons given to him by Saddam!  they are a bargaining chip and now they will be used again most likely in Syria and now Israel!

WW3 is literally moments away!",0,2024-12-12T16:41:27Z,2024-12-13T00:17:12Z
@EdwardPalmer-u9r,"It is basically if Hitler became German president in April 1945, if he made peace with West against Russia",0,2024-12-12T16:34:07Z,2024-12-12T16:34:07Z
@olegbetsis7879,Send them back asap!!!,0,2024-12-12T16:28:08Z,2024-12-12T16:28:08Z
@neenabzamro3759,turkey have managed to rebrand an extremist alqaeeda militiamen and gave them legitimacy all in front of the international community. where is the world from all of this. why isnt trukey being held accountable along side qatar and flagged as terrorists sponsored country,0,2024-12-12T16:26:23Z,2024-12-12T16:26:23Z
@FF7-lx6bq,American and britain funded extremist groups in syria to topple secular assad government talk about,0,2024-12-12T16:20:18Z,2024-12-12T16:20:18Z
@JohnLongSilver08,Clark's 6th country... check. Only one to go for these maniacs,0,2024-12-12T16:05:35Z,2024-12-12T16:05:35Z
@Phantazum,"I would not call vaping a bad habit. It does not smell bad(unless you just like foul smells), doesn't make you smell bad, its no worse for your health than anything else, mildly addictive and doesn't impair your ability to drive.",0,2024-12-12T15:57:53Z,2024-12-12T15:57:53Z
@MesoMan77,It was a choice between secular arab nationalism (thats anti israel) or sunni jihad.,0,2024-12-12T15:51:36Z,2024-12-12T15:51:36Z
@michaeldriskell2038,"I do enjoy your commentary on current events. A bit of humor, factual accounts, with some spot on sarcasm. My compliments !!😊👍",0,2024-12-12T15:49:38Z,2024-12-12T15:49:38Z
@nickbamber268,Hilarious,0,2024-12-12T15:25:49Z,2024-12-12T15:25:49Z
@PakistanIcecream000,The truth is not going to come from a white guy like yourself who incorrectly thinks non-westerners are terrorists.,2,2024-12-12T15:03:43Z,2024-12-12T15:03:43Z
@saracenseven8314,"A take from an islamaphobe zionist?
Pretending to be be the average brit.",0,2024-12-12T15:02:24Z,2024-12-12T15:02:24Z
@DanSegovia,"Syria isn’t free, they’re under new and worse management",0,2024-12-12T15:00:42Z,2024-12-12T15:00:42Z
@normancowal8269,THATS WHAT THAY WONT TO DO TO THE WEST,0,2024-12-12T14:51:16Z,2024-12-12T14:51:16Z
@angelocavar8610,new era of violence raping islam and peace :D,0,2024-12-12T14:49:58Z,2024-12-12T14:49:58Z
@normancowal8269,THERE ALL SCUM,0,2024-12-12T14:49:54Z,2024-12-12T14:49:54Z
@alexstreet2457,"lol you talk big but face to face with any of these rebels hand to hand combat you’d shit your pants within seconds 🤣, YouTube warrior",1,2024-12-12T14:33:21Z,2024-12-12T14:33:21Z
@MechGyver10g,Look at the internet archive how wikipedia covered Al Jawlani before Dec.2024,0,2024-12-12T14:32:16Z,2024-12-12T14:32:16Z
@someguy701,My only problem with this video is give these terrorists a connection to Islam like it teaches this with “ sharia Law” and “ jihad” which people don’t know the name of. You don’t see people call the people of Burma who are massacring Muslims carrying out “ Buddha law “ or “crusaders” hypocrisy at it’s finest,2,2024-12-12T14:18:30Z,2024-12-12T14:18:30Z
@CatcherMorningstar,"calm your tits, most of them are returning . but no gonna take one random guy statement",2,2024-12-12T13:42:42Z,2024-12-12T13:42:42Z
@yarab9525,I do wish you posted sources for your claims and information's other than just posting the most reliable new sources (twitter posts),1,2024-12-12T13:24:12Z,2024-12-12T13:24:12Z
@yarab9525,"Jihad ? isn't it a “holy war”? “Jihad” literally means striving, or doing one's utmost.",2,2024-12-12T13:20:20Z,2024-12-12T13:20:20Z
@jasonfromguitarcenter,What Do Those Aramaic MF’s Gotta Do With Anything?,0,2024-12-12T13:09:15Z,2024-12-12T13:09:15Z
